"년도","분기","시도명","시군구명","단속업소수","적발건수","고발센터신고건수","계","등록취소","업무정지"
"2023",3,서울특별시,중랑구,0,5,0,5,0,1
"2023",3,서울특별시,성북구,0,7,0,7,2,1
"2023",3,서울특별시,강북구,0,1,0,1,0,1
"2023",3,서울특별시,도봉구,0,2,0,2,1,0
"2023",3,서울특별시,서대문구,0,4,0,4,0,0
"2023",3,서울특별시,마포구,0,3,0,3,0,1
"2023",3,서울특별시,양천구,0,14,0,14,2,1
"2023",3,서울특별시,강서구,0,33,0,33,0,3
"2023",3,서울특별시,금천구,0,2,0,2,0,2
"2023",3,서울특별시,관악구,0,1,0,1,1,0
"2023",3,서울특별시,서초구,0,4,0,4,0,0
"2023",3,서울특별시,강남구,0,5,0,5,1,1
"2023",3,서울특별시,송파구,0,58,0,58,0,5
"2023",3,서울특별시,강동구,0,1,0,1,1,0
"2023",3,부산광역시,중구,0,2,0,2,0,0
"2023",3,부산광역시,서구,0,1,0,1,0,1
"2023",3,부산광역시,해운대구,0,1,0,1,0,0
"2023",3,부산광역시,강서구,0,1,0,1,1,0
"2023",3,부산광역시,연제구,0,3,0,3,1,0
"2023",3,부산광역시,수영구,0,5,0,5,0,0
"2023",3,부산광역시,사상구,0,2,0,2,0,0
"2023",3,부산광역시,기장군,0,1,0,1,0,0
"2023",3,대구광역시,중구,0,3,0,3,0,0
"2023",3,대구광역시,서구,0,3,0,3,0,0
"2023",3,대구광역시,남구,0,9,0,9,0,0
"2023",3,대구광역시,북구,0,2,0,2,0,0
"2023",3,대구광역시,수성구,0,1,0,1,0,1
"2023",3,대구광역시,달서구,0,1,0,1,0,0
"2023",3,인천광역시,중구,0,1,0,1,0,0
"2023",3,인천광역시,미추홀구,0,1,0,1,0,1
"2023",3,인천광역시,연수구,0,8,0,8,0,0
"2023",3,인천광역시,남동구,0,3,0,3,1,0
"2023",3,인천광역시,부평구,0,4,0,4,1,1
"2023",3,인천광역시,계양구,0,2,0,2,1,0
"2023",3,인천광역시,서구,0,6,0,6,0,1
"2023",3,광주광역시,서구,0,31,0,31,0,4
"2023",3,광주광역시,남구,0,1,0,1,1,0
"2023",3,대전광역시,동구,0,3,0,3,0,2
"2023",3,대전광역시,중구,0,4,0,4,1,1
"2023",3,대전광역시,유성구,0,1,0,1,0,1
"2023",3,울산광역시,중구,0,1,0,1,1,0
"2023",3,울산광역시,남구,0,9,0,9,0,0
"2023",3,울산광역시,동구,0,1,0,1,0,0
"2023",3,울산광역시,북구,0,1,0,1,0,0
"2023",3,울산광역시,울주군,0,2,0,2,0,0
"2023",3,경기도,수원시영통구,0,2,0,2,0,0
"2023",3,경기도,성남시수정구,0,2,0,2,0,2
"2023",3,경기도,성남시분당구,0,37,0,37,0,0
"2023",3,경기도,의정부시,0,15,0,15,0,3
"2023",3,경기도,안양시만안구,0,2,0,2,0,1
"2023",3,경기도,부천시,0,10,0,10,0,2
"2023",3,경기도,평택시,0,19,0,19,1,3
"2023",3,경기도,안산시상록구,0,1,0,1,0,0
"2023",3,경기도,고양시덕양구,0,6,0,6,0,3
"2023",3,경기도,고양시일산동구,0,2,0,2,0,1
"2023",3,경기도,고양시일산서구,0,24,0,24,1,2
"2023",3,경기도,구리시,0,1,0,1,0,0
"2023",3,경기도,남양주시,0,5,0,5,0,1
"2023",3,경기도,시흥시,0,1,0,1,0,1
"2023",3,경기도,하남시,0,27,0,27,0,0
"2023",3,경기도,용인시처인구,0,2,0,2,1,1
"2023",3,경기도,용인시기흥구,0,1,0,1,0,1
"2023",3,경기도,용인시수지구,0,1,0,1,0,0
"2023",3,경기도,파주시,0,2,0,2,0,1
"2023",3,경기도,이천시,0,1,0,1,0,1
"2023",3,경기도,안성시,0,7,0,7,0,5
"2023",3,경기도,김포시,0,34,0,34,6,6
"2023",3,경기도,화성시,0,31,0,31,1,3
"2023",3,경기도,광주시,0,2,0,2,1,1
"2023",3,경기도,양주시,0,1,0,1,0,1
"2023",3,경기도,포천시,0,2,0,2,0,0
"2023",3,경기도,가평군,0,3,0,3,0,2
"2023",3,경기도,양평군,0,1,0,1,0,0
"2023",3,충청북도,청주시흥덕구,0,2,0,2,0,0
"2023",3,충청남도,천안시서북구,0,3,0,3,1,0
"2023",3,충청남도,아산시,0,3,0,3,2,1
"2023",3,충청남도,당진시,0,1,0,1,0,1
"2023",3,전라남도,여수시,0,1,0,1,0,0
"2023",3,전라남도,영암군,0,3,0,3,1,2
"2023",3,경상북도,포항시남구,0,2,0,2,0,2
"2023",3,경상북도,포항시북구,0,1,0,1,0,1
"2023",3,경상북도,구미시,0,19,0,19,0,2
"2023",3,경상북도,경산시,0,2,0,2,0,0
"2023",3,경상남도,창원시마산회원구,0,1,0,1,0,0
"2023",3,경상남도,사천시,0,1,0,1,0,0
"2023",3,경상남도,김해시,0,11,0,11,2,7
"2023",3,경상남도,거제시,0,1,0,1,1,0
"2023",3,경상남도,양산시,0,14,0,14,0,4
"2023",3,경상남도,함안군,0,1,0,1,0,1
"2023",3,경상남도,거창군,0,1,0,1,0,1
"2023",3,제주특별자치도,제주시,0,2,0,2,0,0
"2023",3,강원특별자치도,춘천시,0,2,0,2,0,0
"2023",3,강원특별자치도,원주시,0,3,0,3,0,2
"2023",3,강원특별자치도,동해시,0,1,0,1,0,1
"2023",3,강원특별자치도,횡성군,0,1,0,1,0,0
"2023",3,전북특별자치도,전주시완산구,0,2,0,2,2,0
"2023",3,전북특별자치도,전주시덕진구,0,2,0,2,1,0
"2023",3,전북특별자치도,군산시,0,6,0,6,0,0
"2023",3,전북특별자치도,부안군,0,1,0,1,0,0
"2023",4,서울특별시,종로구,0,2,0,2,2,0
"2023",4,서울특별시,중구,0,4,0,4,2,0
"2023",4,서울특별시,용산구,0,5,0,5,1,0
"2023",4,서울특별시,성동구,1,1,1,1,0,0
"2023",4,서울특별시,동대문구,0,3,0,3,1,0
"2023",4,서울특별시,중랑구,0,7,0,7,0,4
"2023",4,서울특별시,성북구,0,2,0,2,0,0
"2023",4,서울특별시,강북구,0,17,0,17,0,0
"2023",4,서울특별시,노원구,0,2,0,2,0,0
"2023",4,서울특별시,은평구,0,8,0,8,0,0
"2023",4,서울특별시,마포구,0,1,0,1,0,0
"2023",4,서울특별시,양천구,0,12,0,12,1,0
"2023",4,서울특별시,강서구,0,13,0,13,0,1
"2023",4,서울특별시,구로구,0,1,0,1,0,1
"2023",4,서울특별시,금천구,0,1,0,1,0,0
"2023",4,서울특별시,관악구,0,2,0,2,1,1
"2023",4,서울특별시,서초구,0,3,0,3,0,0
"2023",4,서울특별시,강남구,0,9,0,9,0,3
"2023",4,서울특별시,송파구,0,20,0,20,0,4
"2023",4,서울특별시,강동구,0,3,0,3,0,1
"2023",4,부산광역시,중구,0,5,0,5,0,0
"2023",4,부산광역시,동구,0,1,0,1,1,0
"2023",4,부산광역시,부산진구,0,1,0,1,0,0
"2023",4,부산광역시,동래구,0,1,0,1,0,0
"2023",4,부산광역시,남구,0,1,0,1,0,0
"2023",4,부산광역시,북구,0,2,0,2,2,0
"2023",4,부산광역시,해운대구,0,4,0,4,0,0
"2023",4,부산광역시,사하구,0,12,0,12,0,1
"2023",4,부산광역시,강서구,0,3,0,2,0,0
"2023",4,부산광역시,연제구,0,4,0,4,1,0
"2023",4,부산광역시,수영구,0,22,0,22,0,0
"2023",4,부산광역시,사상구,0,11,0,11,1,0
"2023",4,부산광역시,기장군,0,2,0,2,0,0
"2023",4,대구광역시,중구,0,8,0,8,0,0
"2023",4,대구광역시,서구,0,8,0,8,0,1
"2023",4,대구광역시,북구,0,1,0,1,0,0
"2023",4,대구광역시,수성구,0,3,0,3,0,0
"2023",4,대구광역시,달서구,0,3,0,3,1,0
"2023",4,인천광역시,중구,0,1,0,1,0,1
"2023",4,인천광역시,동구,0,1,0,1,0,0
"2023",4,인천광역시,미추홀구,0,3,0,3,0,1
"2023",4,인천광역시,연수구,0,2,0,2,0,0
"2023",4,인천광역시,남동구,0,6,0,6,0,2
"2023",4,인천광역시,부평구,0,1,0,1,0,0
"2023",4,인천광역시,서구,0,1,0,1,1,0
"2023",4,광주광역시,서구,0,35,0,35,0,9
"2023",4,광주광역시,남구,0,1,0,1,1,0
"2023",4,광주광역시,북구,0,2,0,2,0,2
"2023",4,광주광역시,광산구,0,1,0,1,1,0
"2023",4,대전광역시,동구,0,6,0,6,0,0
"2023",4,대전광역시,중구,0,2,0,2,2,0
"2023",4,대전광역시,유성구,0,1,0,1,0,0
"2023",4,울산광역시,중구,0,2,0,2,0,0
"2023",4,울산광역시,남구,0,24,0,24,0,0
"2023",4,울산광역시,동구,0,1,0,1,0,0
"2023",4,울산광역시,울주군,0,3,0,3,0,0
"2023",4,세종특별자치시,세종시,0,2,0,2,2,0
"2023",4,경기도,수원시팔달구,0,18,0,18,0,0
"2023",4,경기도,수원시영통구,0,2,0,2,0,0
"2023",4,경기도,성남시수정구,0,4,0,4,0,0
"2023",4,경기도,성남시중원구,0,5,1,5,0,1
"2023",4,경기도,성남시분당구,0,16,0,16,1,0
"2023",4,경기도,의정부시,0,4,0,4,0,1
"2023",4,경기도,안양시만안구,0,6,0,6,0,1
"2023",4,경기도,부천시원미구,0,18,0,18,1,2
"2023",4,경기도,부천시소사구,0,11,0,11,0,0
"2023",4,경기도,부천시오정구,0,5,0,5,0,2
"2023",4,경기도,평택시,0,15,0,15,0,4
"2023",4,경기도,동두천시,0,2,0,2,0,1
"2023",4,경기도,안산시상록구,0,2,0,2,0,2
"2023",4,경기도,안산시단원구,0,5,0,5,0,0
"2023",4,경기도,고양시덕양구,0,1,0,1,0,0
"2023",4,경기도,고양시일산동구,0,6,0,6,0,0
"2023",4,경기도,고양시일산서구,0,7,0,7,0,1
"2023",4,경기도,과천시,0,3,0,3,0,2
"2023",4,경기도,남양주시,0,4,0,4,1,1
"2023",4,경기도,오산시,0,2,0,2,0,0
"2023",4,경기도,시흥시,0,4,0,4,0,1
"2023",4,경기도,의왕시,0,4,2,4,0,0
"2023",4,경기도,하남시,0,1,0,1,0,0
"2023",4,경기도,용인시처인구,0,14,0,14,0,3
"2023",4,경기도,용인시수지구,0,6,0,6,2,0
"2023",4,경기도,파주시,0,2,0,2,0,1
"2023",4,경기도,안성시,0,1,0,1,1,0
"2023",4,경기도,김포시,0,28,0,28,0,6
"2023",4,경기도,화성시,0,31,0,31,0,5
"2023",4,경기도,광주시,0,1,0,1,0,1
"2023",4,경기도,양주시,0,7,0,7,0,1
"2023",4,경기도,포천시,0,2,0,2,1,0
"2023",4,경기도,양평군,0,2,0,2,0,1
"2023",4,충청북도,청주시상당구,0,3,0,3,0,0
"2023",4,충청북도,충주시,0,1,0,1,0,0
"2023",4,충청남도,천안시동남구,0,8,0,8,0,0
"2023",4,충청남도,공주시,0,2,0,2,0,1
"2023",4,충청남도,아산시,0,1,0,1,1,0
"2023",4,충청남도,예산군,0,1,0,1,1,0
"2023",4,충청남도,태안군,0,2,1,2,0,0
"2023",4,전라남도,여수시,0,1,0,1,0,1
"2023",4,전라남도,보성군,0,1,0,1,0,1
"2023",4,전라남도,신안군,0,1,0,1,1,0
"2023",4,경상북도,포항시남구,0,1,0,1,1,0
"2023",4,경상북도,포항시북구,0,7,0,7,1,4
"2023",4,경상북도,경주시,0,2,0,2,1,1
"2023",4,경상북도,안동시,0,1,0,1,0,0
"2023",4,경상북도,구미시,0,9,0,9,0,0
"2023",4,경상북도,영천시,0,1,0,1,1,0
"2023",4,경상북도,경산시,0,4,0,4,1,0
"2023",4,경상남도,창원시성산구,0,3,0,3,0,0
"2023",4,경상남도,창원시마산합포구,0,1,0,1,0,1
"2023",4,경상남도,창원시진해구,0,3,0,3,0,0
"2023",4,경상남도,김해시,0,6,0,6,0,5
"2023",4,경상남도,밀양시,0,2,0,2,0,1
"2023",4,경상남도,양산시,0,10,0,10,0,1
"2023",4,제주특별자치도,제주시,0,1,0,1,0,0
"2023",4,강원특별자치도,춘천시,0,5,0,5,0,1
"2023",4,강원특별자치도,원주시,0,3,0,3,2,1
"2023",4,강원특별자치도,강릉시,0,1,0,1,1,0
"2023",4,전북특별자치도,전주시덕진구,0,3,0,3,0,0
"2024",1,서울특별시,종로구,0,3,1,3,0,0
"2024",1,서울특별시,성동구,4,7,4,7,3,1
"2024",1,서울특별시,광진구,0,5,0,5,0,0
"2024",1,서울특별시,중랑구,0,3,0,3,0,0
"2024",1,서울특별시,성북구,0,4,0,4,0,0
"2024",1,서울특별시,강북구,0,7,0,7,1,1
"2024",1,서울특별시,은평구,0,2,0,2,0,1
"2024",1,서울특별시,서대문구,0,1,0,1,0,0
"2024",1,서울특별시,마포구,0,3,0,3,2,1
"2024",1,서울특별시,양천구,0,8,0,8,0,1
"2024",1,서울특별시,강서구,0,6,0,6,1,0
"2024",1,서울특별시,구로구,0,6,0,6,0,0
"2024",1,서울특별시,금천구,0,2,0,2,0,0
"2024",1,서울특별시,서초구,0,16,0,16,0,0
"2024",1,서울특별시,강남구,0,8,0,8,2,3
"2024",1,서울특별시,송파구,0,37,0,37,2,1
"2024",1,서울특별시,강동구,0,2,0,2,0,1
"2024",1,부산광역시,중구,0,1,0,1,0,1
"2024",1,부산광역시,서구,0,7,0,7,0,0
"2024",1,부산광역시,남구,0,1,0,1,0,0
"2024",1,부산광역시,해운대구,0,2,0,2,1,0
"2024",1,부산광역시,사하구,0,5,0,5,0,0
"2024",1,부산광역시,연제구,0,7,0,7,0,1
"2024",1,부산광역시,수영구,0,4,0,4,0,0
"2024",1,부산광역시,기장군,0,1,0,1,0,0
"2024",1,대구광역시,중구,0,9,0,9,0,0
"2024",1,대구광역시,서구,0,1,0,1,0,0
"2024",1,대구광역시,남구,0,1,0,1,1,0
"2024",1,대구광역시,달서구,0,2,0,2,0,0
"2024",1,인천광역시,동구,0,1,0,1,0,1
"2024",1,인천광역시,미추홀구,0,4,1,4,0,0
"2024",1,인천광역시,연수구,0,7,0,7,0,0
"2024",1,인천광역시,남동구,0,6,0,6,0,2
"2024",1,인천광역시,부평구,0,7,0,7,0,1
"2024",1,인천광역시,계양구,0,7,0,7,0,0
"2024",1,인천광역시,서구,0,7,0,7,0,4
"2024",1,광주광역시,동구,0,1,0,1,0,0
"2024",1,광주광역시,서구,0,14,0,14,0,4
"2024",1,광주광역시,북구,0,1,0,1,1,0
"2024",1,대전광역시,동구,0,4,0,4,0,0
"2024",1,대전광역시,중구,0,4,0,4,1,1
"2024",1,대전광역시,유성구,0,8,0,8,0,3
"2024",1,울산광역시,중구,0,2,0,2,0,0
"2024",1,울산광역시,남구,0,12,0,12,0,0
"2024",1,울산광역시,동구,0,2,0,2,0,0
"2024",1,울산광역시,울주군,0,1,0,1,0,0
"2024",1,세종특별자치시,세종시,0,1,0,1,0,1
"2024",1,경기도,수원시권선구,0,1,0,1,0,0
"2024",1,경기도,수원시팔달구,0,22,0,22,0,8
"2024",1,경기도,수원시영통구,0,1,0,1,0,0
"2024",1,경기도,성남시중원구,0,1,0,1,1,0
"2024",1,경기도,성남시분당구,0,35,0,35,0,2
"2024",1,경기도,의정부시,0,4,0,4,0,0
"2024",1,경기도,안양시만안구,0,2,0,2,0,0
"2024",1,경기도,안양시동안구,0,18,0,18,0,1
"2024",1,경기도,부천시원미구,0,9,0,9,0,0
"2024",1,경기도,광명시,0,1,0,1,1,0
"2024",1,경기도,평택시,0,10,0,10,0,4
"2024",1,경기도,안산시상록구,0,2,0,2,0,0
"2024",1,경기도,안산시단원구,0,2,0,2,0,0
"2024",1,경기도,고양시덕양구,0,10,0,10,1,0
"2024",1,경기도,고양시일산동구,0,9,0,9,0,0
"2024",1,경기도,고양시일산서구,0,6,0,6,1,0
"2024",1,경기도,남양주시,0,2,0,2,0,2
"2024",1,경기도,시흥시,0,1,0,1,0,1
"2024",1,경기도,하남시,0,10,0,10,0,1
"2024",1,경기도,용인시기흥구,0,1,0,1,1,0
"2024",1,경기도,용인시수지구,0,1,0,1,1,0
"2024",1,경기도,파주시,0,1,0,1,0,0
"2024",1,경기도,김포시,0,8,0,8,0,1
"2024",1,경기도,화성시,0,30,0,30,0,10
"2024",1,경기도,양주시,0,3,0,3,0,0
"2024",1,경기도,포천시,0,1,0,1,0,1
"2024",1,경기도,여주시,0,1,0,1,0,0
"2024",1,경기도,가평군,0,2,0,2,1,1
"2024",1,경기도,양평군,0,1,0,1,0,0
"2024",1,충청북도,청주시상당구,0,17,0,17,0,0
"2024",1,충청북도,청주시흥덕구,0,1,0,1,0,1
"2024",1,충청북도,제천시,0,2,0,2,2,0
"2024",1,충청북도,음성군,0,2,0,2,2,0
"2024",1,충청남도,천안시동남구,0,6,0,6,0,0
"2024",1,충청남도,아산시,0,3,0,3,0,3
"2024",1,충청남도,서산시,0,3,0,3,0,0
"2024",1,충청남도,논산시,0,1,0,1,1,0
"2024",1,충청남도,홍성군,0,1,0,1,0,1
"2024",1,전라남도,순천시,0,1,0,1,0,1
"2024",1,전라남도,나주시,0,1,0,1,0,1
"2024",1,전라남도,광양시,0,1,0,1,1,0
"2024",1,경상북도,포항시남구,0,1,0,1,1,0
"2024",1,경상북도,포항시북구,0,4,0,4,2,1
"2024",1,경상북도,경주시,0,1,0,1,1,0
"2024",1,경상북도,경산시,0,15,0,15,0,1
"2024",1,경상북도,의성군,0,1,0,1,1,0
"2024",1,경상북도,칠곡군,0,1,0,1,0,0
"2024",1,경상남도,창원시마산합포구,0,1,0,1,0,0
"2024",1,경상남도,김해시,0,5,0,5,1,3
"2024",1,경상남도,밀양시,0,1,0,1,0,1
"2024",1,경상남도,양산시,0,6,0,6,0,4
"2024",1,강원특별자치도,춘천시,0,6,0,6,0,1
"2024",1,강원특별자치도,원주시,0,5,0,5,0,0
"2024",1,강원특별자치도,강릉시,0,1,0,1,1,0
"2024",1,강원특별자치도,고성군,0,1,0,1,0,0
"2024",1,강원특별자치도,양양군,0,1,0,1,1,0
"2024",1,전북특별자치도,전주시덕진구,0,1,0,1,0,0
"2024",2,서울특별시,종로구,0,1,0,1,0,1
"2024",2,서울특별시,중구,0,2,0,2,1,0
"2024",2,서울특별시,성동구,5,5,5,5,0,1
"2024",2,서울특별시,광진구,0,3,0,3,0,1
"2024",2,서울특별시,성북구,0,3,0,3,0,0
"2024",2,서울특별시,노원구,0,1,0,1,0,0
"2024",2,서울특별시,마포구,0,6,0,6,0,1
"2024",2,서울특별시,양천구,0,2,0,2,0,1
"2024",2,서울특별시,강서구,0,4,0,4,0,0
"2024",2,서울특별시,영등포구,0,2,0,2,1,0
"2024",2,서울특별시,동작구,0,2,0,2,0,0
"2024",2,서울특별시,관악구,0,7,0,7,0,0
"2024",2,서울특별시,서초구,0,9,0,9,0,0
"2024",2,서울특별시,강남구,0,8,0,8,1,2
"2024",2,서울특별시,송파구,0,22,0,22,0,1
"2024",2,부산광역시,중구,0,2,1,2,1,0
"2024",2,부산광역시,영도구,0,3,0,3,0,0
"2024",2,부산광역시,부산진구,0,1,0,1,1,0
"2024",2,부산광역시,남구,0,2,0,2,1,1
"2024",2,부산광역시,해운대구,0,6,0,6,0,0
"2024",2,부산광역시,사하구,0,1,0,1,0,1
"2024",2,부산광역시,연제구,0,2,0,2,0,0
"2024",2,부산광역시,수영구,0,4,0,4,1,0
"2024",2,부산광역시,기장군,0,1,0,1,0,0
"2024",2,대구광역시,중구,0,5,0,5,0,1
"2024",2,대구광역시,동구,0,4,0,4,1,0
"2024",2,대구광역시,서구,0,3,0,3,1,0
"2024",2,대구광역시,북구,0,1,0,1,0,0
"2024",2,대구광역시,달서구,0,1,0,1,0,0
"2024",2,인천광역시,중구,0,1,0,1,0,1
"2024",2,인천광역시,동구,0,1,0,1,1,0
"2024",2,인천광역시,미추홀구,0,2,0,2,1,1
"2024",2,인천광역시,연수구,0,31,0,31,0,0
"2024",2,인천광역시,남동구,0,2,0,2,0,0
"2024",2,인천광역시,계양구,0,5,0,5,1,0
"2024",2,인천광역시,서구,0,1,0,1,0,0
"2024",2,인천광역시,강화군,0,1,0,1,0,1
"2024",2,광주광역시,동구,0,2,0,2,0,0
"2024",2,광주광역시,서구,0,42,0,42,1,12
"2024",2,광주광역시,남구,0,1,0,1,1,0
"2024",2,광주광역시,광산구,0,4,0,4,0,4
"2024",2,대전광역시,동구,0,7,0,7,0,2
"2024",2,대전광역시,서구,0,8,0,8,2,0
"2024",2,대전광역시,유성구,0,2,0,2,0,1
"2024",2,울산광역시,남구,0,3,0,3,0,1
"2024",2,울산광역시,동구,0,1,0,1,0,1
"2024",2,울산광역시,북구,0,5,0,5,0,2
"2024",2,울산광역시,울주군,0,1,0,1,0,0
"2024",2,경기도,수원시장안구,0,1,0,1,0,1
"2024",2,경기도,수원시팔달구,0,14,0,14,0,4
"2024",2,경기도,수원시영통구,0,2,0,2,0,0
"2024",2,경기도,성남시수정구,0,1,0,1,1,0
"2024",2,경기도,성남시중원구,0,1,0,1,0,0
"2024",2,경기도,성남시분당구,0,16,0,16,0,1
"2024",2,경기도,의정부시,0,3,0,3,0,0
"2024",2,경기도,안양시만안구,0,4,0,4,1,0
"2024",2,경기도,부천시원미구,0,11,0,11,0,1
"2024",2,경기도,부천시소사구,0,25,0,25,0,0
"2024",2,경기도,평택시,0,10,0,10,0,3
"2024",2,경기도,고양시덕양구,0,4,0,4,0,0
"2024",2,경기도,고양시일산동구,0,7,0,7,0,1
"2024",2,경기도,고양시일산서구,0,8,0,8,0,0
"2024",2,경기도,남양주시,0,2,1,2,0,0
"2024",2,경기도,시흥시,0,1,0,1,0,1
"2024",2,경기도,용인시기흥구,0,2,0,2,0,0
"2024",2,경기도,파주시,0,5,0,5,0,1
"2024",2,경기도,안성시,0,9,0,9,0,1
"2024",2,경기도,김포시,0,12,0,12,0,1
"2024",2,경기도,화성시,0,22,0,22,3,7
"2024",2,경기도,광주시,0,2,0,2,0,2
"2024",2,경기도,양주시,0,7,0,7,1,1
"2024",2,경기도,가평군,0,2,0,2,0,1
"2024",2,충청북도,청주시상당구,0,2,0,2,1,0
"2024",2,충청북도,청주시흥덕구,0,4,0,4,1,1
"2024",2,충청남도,천안시동남구,0,2,0,2,0,0
"2024",2,충청남도,천안시서북구,0,4,0,4,0,0
"2024",2,충청남도,공주시,0,6,0,6,0,4
"2024",2,충청남도,아산시,0,3,0,3,1,2
"2024",2,충청남도,서산시,0,6,0,6,1,0
"2024",2,충청남도,당진시,0,7,0,7,5,0
"2024",2,전라남도,목포시,0,1,0,1,0,1
"2024",2,전라남도,나주시,0,1,0,1,0,0
"2024",2,전라남도,영광군,28,1,1,1,0,1
"2024",2,경상북도,포항시북구,0,1,0,1,1,0
"2024",2,경상북도,경주시,0,2,0,2,2,0
"2024",2,경상북도,김천시,0,1,0,1,0,1
"2024",2,경상북도,구미시,0,14,0,14,0,3
"2024",2,경상북도,경산시,0,3,0,3,1,2
"2024",2,경상북도,칠곡군,0,2,0,2,0,0
"2024",2,경상남도,창원시성산구,0,1,0,1,0,0
"2024",2,경상남도,창원시마산회원구,0,1,0,1,0,0
"2024",2,경상남도,김해시,0,1,0,1,0,0
"2024",2,경상남도,밀양시,0,1,0,1,1,0
"2024",2,경상남도,거제시,0,6,0,6,0,1
"2024",2,경상남도,양산시,0,3,0,3,2,1
"2024",2,경상남도,남해군,0,1,0,1,0,0
"2024",2,제주특별자치도,제주시,0,6,0,6,1,0
"2024",2,강원특별자치도,원주시,0,3,0,3,0,0
"2024",2,강원특별자치도,강릉시,0,1,0,1,0,1
"2024",2,강원특별자치도,고성군,0,3,0,3,0,0
